date,state,district,type,beds
2015-01-01,Pahang,Rompin,hospital_non_moh,0
2016-01-01,Pahang,Rompin,hospital_non_moh,0
2017-01-01,Pahang,Rompin,hospital_non_moh,0
2018-01-01,Pahang,Rompin,hospital_non_moh,0
2019-01-01,Pahang,Rompin,hospital_non_moh,0
2020-01-01,Pahang,Rompin,hospital_non_moh,0
2021-01-01,Pahang,Rompin,hospital_non_moh,0
2022-01-01,Pahang,Rompin,hospital_non_moh,0
2015-01-01,Pahang,Rompin,special_medical_institution,0
2016-01-01,Pahang,Rompin,special_medical_institution,0
2017-01-01,Pahang,Rompin,special_medical_institution,0
2018-01-01,Pahang,Rompin,special_medical_institution,0
2019-01-01,Pahang,Rompin,special_medical_institution,0
2020-01-01,Pahang,Rompin,special_medical_institution,0
2021-01-01,Pahang,Rompin,special_medical_institution,0
2022-01-01,Pahang,Rompin,special_medical_institution,0
2015-01-01,Pahang,Temerloh,all,550
2016-01-01,Pahang,Temerloh,all,650
2017-01-01,Pahang,Temerloh,all,650
2018-01-01,Pahang,Temerloh,all,650
2019-01-01,Pahang,Temerloh,all,650
2020-01-01,Pahang,Temerloh,all,650
2021-01-01,Pahang,Temerloh,all,650
2022-01-01,Pahang,Temerloh,all,650
2015-01-01,Pahang,Temerloh,hospital_moh,550
2016-01-01,Pahang,Temerloh,hospital_moh,650
2017-01-01,Pahang,Temerloh,hospital_moh,650
2018-01-01,Pahang,Temerloh,hospital_moh,650
2019-01-01,Pahang,Temerloh,hospital_moh,650
2020-01-01,Pahang,Temerloh,hospital_moh,650
2021-01-01,Pahang,Temerloh,hospital_moh,650
2022-01-01,Pahang,Temerloh,hospital_moh,650
2015-01-01,Pahang,Temerloh,hospital_non_moh,0
2016-01-01,Pahang,Temerloh,hospital_non_moh,0
2017-01-01,Pahang,Temerloh,hospital_non_moh,0
2018-01-01,Pahang,Temerloh,hospital_non_moh,0
2019-01-01,Pahang,Temerloh,hospital_non_moh,0
2020-01-01,Pahang,Temerloh,hospital_non_moh,0
2021-01-01,Pahang,Temerloh,hospital_non_moh,0
2022-01-01,Pahang,Temerloh,hospital_non_moh,0
2015-01-01,Pahang,Temerloh,special_medical_institution,0
2016-01-01,Pahang,Temerloh,special_medical_institution,0
2017-01-01,Pahang,Temerloh,special_medical_institution,0
2018-01-01,Pahang,Temerloh,special_medical_institution,0
2019-01-01,Pahang,Temerloh,special_medical_institution,0
2020-01-01,Pahang,Temerloh,special_medical_institution,0
2021-01-01,Pahang,Temerloh,special_medical_institution,0
2022-01-01,Pahang,Temerloh,special_medical_institution,0
2015-01-01,Perak,All Districts,all,5762
2016-01-01,Perak,All Districts,all,5542
2017-01-01,Perak,All Districts,all,5542
2018-01-01,Perak,All Districts,all,5542
2019-01-01,Perak,All Districts,all,5542
2020-01-01,Perak,All Districts,all,5542
2021-01-01,Perak,All Districts,all,5924
2022-01-01,Perak,All Districts,all,5887
2015-01-01,Perak,All Districts,hospital_moh,3615
2016-01-01,Perak,All Districts,hospital_moh,3595
2017-01-01,Perak,All Districts,hospital_moh,3595
2018-01-01,Perak,All Districts,hospital_moh,3595
2019-01-01,Perak,All Districts,hospital_moh,3595
2020-01-01,Perak,All Districts,hospital_moh,3595
2021-01-01,Perak,All Districts,hospital_moh,3977
2022-01-01,Perak,All Districts,hospital_moh,3977
2015-01-01,Perak,All Districts,hospital_non_moh,147
2016-01-01,Perak,All Districts,hospital_non_moh,147
2017-01-01,Perak,All Districts,hospital_non_moh,147
2018-01-01,Perak,All Districts,hospital_non_moh,147
2019-01-01,Perak,All Districts,hospital_non_moh,147
2020-01-01,Perak,All Districts,hospital_non_moh,147
2021-01-01,Perak,All Districts,hospital_non_moh,147
2022-01-01,Perak,All Districts,hospital_non_moh,110
2015-01-01,Perak,All Districts,special_medical_institution,2000
2016-01-01,Perak,All Districts,special_medical_institution,1800
2017-01-01,Perak,All Districts,special_medical_institution,1800
2018-01-01,Perak,All Districts,special_medical_institution,1800
2019-01-01,Perak,All Districts,special_medical_institution,1800
2020-01-01,Perak,All Districts,special_medical_institution,1800
2021-01-01,Perak,All Districts,special_medical_institution,1800
2022-01-01,Perak,All Districts,special_medical_institution,1800
2015-01-01,Perak,Batang Padang (Tapah),all,350
2016-01-01,Perak,Batang Padang (Tapah),all,350
2017-01-01,Perak,Batang Padang (Tapah),all,350
2018-01-01,Perak,Batang Padang (Tapah),all,350
2019-01-01,Perak,Batang Padang (Tapah),all,350
2020-01-01,Perak,Batang Padang (Tapah),all,350
2021-01-01,Perak,Batang Padang (Tapah),all,350
2022-01-01,Perak,Batang Padang (Tapah),all,350
2015-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2016-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2017-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2018-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2019-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2020-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2021-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2022-01-01,Perak,Batang Padang (Tapah),hospital_moh,350
2015-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2016-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2017-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2018-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2019-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2020-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2021-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2022-01-01,Perak,Batang Padang (Tapah),hospital_non_moh,0
2015-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2016-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2017-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2018-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2019-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2020-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2021-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2022-01-01,Perak,Batang Padang (Tapah),special_medical_institution,0
2015-01-01,Perak,Hilir Perak,all,548
2016-01-01,Perak,Hilir Perak,all,548
2017-01-01,Perak,Hilir Perak,all,548
2018-01-01,Perak,Hilir Perak,all,548
2019-01-01,Perak,Hilir Perak,all,548
2020-01-01,Perak,Hilir Perak,all,548
2021-01-01,Perak,Hilir Perak,all,548
2022-01-01,Perak,Hilir Perak,all,548
2015-01-01,Perak,Hilir Perak,hospital_moh,548
2016-01-01,Perak,Hilir Perak,hospital_moh,548
2017-01-01,Perak,Hilir Perak,hospital_moh,548
2018-01-01,Perak,Hilir Perak,hospital_moh,548
2019-01-01,Perak,Hilir Perak,hospital_moh,548
2020-01-01,Perak,Hilir Perak,hospital_moh,548
2021-01-01,Perak,Hilir Perak,hospital_moh,548
2022-01-01,Perak,Hilir Perak,hospital_moh,548
2015-01-01,Perak,Hilir Perak,hospital_non_moh,0
2016-01-01,Perak,Hilir Perak,hospital_non_moh,0
2017-01-01,Perak,Hilir Perak,hospital_non_moh,0
2018-01-01,Perak,Hilir Perak,hospital_non_moh,0
2019-01-01,Perak,Hilir Perak,hospital_non_moh,0
2020-01-01,Perak,Hilir Perak,hospital_non_moh,0
2021-01-01,Perak,Hilir Perak,hospital_non_moh,0
2022-01-01,Perak,Hilir Perak,hospital_non_moh,0
2015-01-01,Perak,Hilir Perak,special_medical_institution,0
2016-01-01,Perak,Hilir Perak,special_medical_institution,0
2017-01-01,Perak,Hilir Perak,special_medical_institution,0
2018-01-01,Perak,Hilir Perak,special_medical_institution,0
2019-01-01,Perak,Hilir Perak,special_medical_institution,0
2020-01-01,Perak,Hilir Perak,special_medical_institution,0
2021-01-01,Perak,Hilir Perak,special_medical_institution,0
2022-01-01,Perak,Hilir Perak,special_medical_institution,0
2015-01-01,Perak,Hulu Perak,all,75
2016-01-01,Perak,Hulu Perak,all,75
2017-01-01,Perak,Hulu Perak,all,75
2018-01-01,Perak,Hulu Perak,all,75
2019-01-01,Perak,Hulu Perak,all,75
2020-01-01,Perak,Hulu Perak,all,75
2021-01-01,Perak,Hulu Perak,all,75
2022-01-01,Perak,Hulu Perak,all,75
2015-01-01,Perak,Hulu Perak,hospital_moh,75
2016-01-01,Perak,Hulu Perak,hospital_moh,75
2017-01-01,Perak,Hulu Perak,hospital_moh,75
2018-01-01,Perak,Hulu Perak,hospital_moh,75
2019-01-01,Perak,Hulu Perak,hospital_moh,75
2020-01-01,Perak,Hulu Perak,hospital_moh,75
2021-01-01,Perak,Hulu Perak,hospital_moh,75
2022-01-01,Perak,Hulu Perak,hospital_moh,75
2015-01-01,Perak,Hulu Perak,hospital_non_moh,0
2016-01-01,Perak,Hulu Perak,hospital_non_moh,0
2017-01-01,Perak,Hulu Perak,hospital_non_moh,0
2018-01-01,Perak,Hulu Perak,hospital_non_moh,0
2019-01-01,Perak,Hulu Perak,hospital_non_moh,0
2020-01-01,Perak,Hulu Perak,hospital_non_moh,0
2021-01-01,Perak,Hulu Perak,hospital_non_moh,0
2022-01-01,Perak,Hulu Perak,hospital_non_moh,0
2015-01-01,Perak,Hulu Perak,special_medical_institution,0
2016-01-01,Perak,Hulu Perak,special_medical_institution,0
2017-01-01,Perak,Hulu Perak,special_medical_institution,0
2018-01-01,Perak,Hulu Perak,special_medical_institution,0
2019-01-01,Perak,Hulu Perak,special_medical_institution,0
2020-01-01,Perak,Hulu Perak,special_medical_institution,0
2021-01-01,Perak,Hulu Perak,special_medical_institution,0
2022-01-01,Perak,Hulu Perak,special_medical_institution,0
2015-01-01,Perak,Kampar,all,90
2016-01-01,Perak,Kampar,all,90
2017-01-01,Perak,Kampar,all,90
2018-01-01,Perak,Kampar,all,90
2019-01-01,Perak,Kampar,all,90
2020-01-01,Perak,Kampar,all,90
2021-01-01,Perak,Kampar,all,68
2022-01-01,Perak,Kampar,all,68
2015-01-01,Perak,Kampar,hospital_moh,90
2016-01-01,Perak,Kampar,hospital_moh,90
2017-01-01,Perak,Kampar,hospital_moh,90
2018-01-01,Perak,Kampar,hospital_moh,90
2019-01-01,Perak,Kampar,hospital_moh,90
2020-01-01,Perak,Kampar,hospital_moh,90
2021-01-01,Perak,Kampar,hospital_moh,68
2022-01-01,Perak,Kampar,hospital_moh,68
2015-01-01,Perak,Kampar,hospital_non_moh,0
2016-01-01,Perak,Kampar,hospital_non_moh,0
2017-01-01,Perak,Kampar,hospital_non_moh,0
2018-01-01,Perak,Kampar,hospital_non_moh,0
2019-01-01,Perak,Kampar,hospital_non_moh,0
2020-01-01,Perak,Kampar,hospital_non_moh,0
2021-01-01,Perak,Kampar,hospital_non_moh,0
2022-01-01,Perak,Kampar,hospital_non_moh,0
2015-01-01,Perak,Kampar,special_medical_institution,0
2016-01-01,Perak,Kampar,special_medical_institution,0
2017-01-01,Perak,Kampar,special_medical_institution,0
2018-01-01,Perak,Kampar,special_medical_institution,0
2019-01-01,Perak,Kampar,special_medical_institution,0
2020-01-01,Perak,Kampar,special_medical_institution,0
2021-01-01,Perak,Kampar,special_medical_institution,0
2022-01-01,Perak,Kampar,special_medical_institution,0
2015-01-01,Perak,Kerian,all,120
2016-01-01,Perak,Kerian,all,100
2017-01-01,Perak,Kerian,all,100
2018-01-01,Perak,Kerian,all,100
2019-01-01,Perak,Kerian,all,100
2020-01-01,Perak,Kerian,all,100
2021-01-01,Perak,Kerian,all,100
2022-01-01,Perak,Kerian,all,100
2015-01-01,Perak,Kerian,hospital_moh,120
2016-01-01,Perak,Kerian,hospital_moh,100
2017-01-01,Perak,Kerian,hospital_moh,100
2018-01-01,Perak,Kerian,hospital_moh,100
2019-01-01,Perak,Kerian,hospital_moh,100
2020-01-01,Perak,Kerian,hospital_moh,100
2021-01-01,Perak,Kerian,hospital_moh,100
2022-01-01,Perak,Kerian,hospital_moh,100
2015-01-01,Perak,Kerian,hospital_non_moh,0
2016-01-01,Perak,Kerian,hospital_non_moh,0
2017-01-01,Perak,Kerian,hospital_non_moh,0
2018-01-01,Perak,Kerian,hospital_non_moh,0
2019-01-01,Perak,Kerian,hospital_non_moh,0
2020-01-01,Perak,Kerian,hospital_non_moh,0
2021-01-01,Perak,Kerian,hospital_non_moh,0
2022-01-01,Perak,Kerian,hospital_non_moh,0
2015-01-01,Perak,Kerian,special_medical_institution,0
2016-01-01,Perak,Kerian,special_medical_institution,0
2017-01-01,Perak,Kerian,special_medical_institution,0
2018-01-01,Perak,Kerian,special_medical_institution,0
2019-01-01,Perak,Kerian,special_medical_institution,0
2020-01-01,Perak,Kerian,special_medical_institution,0
2021-01-01,Perak,Kerian,special_medical_institution,0
2022-01-01,Perak,Kerian,special_medical_institution,0
2015-01-01,Perak,Kinta (Ipoh),all,3150
2016-01-01,Perak,Kinta (Ipoh),all,2950
2017-01-01,Perak,Kinta (Ipoh),all,2950
2018-01-01,Perak,Kinta (Ipoh),all,2950
2019-01-01,Perak,Kinta (Ipoh),all,2950
2020-01-01,Perak,Kinta (Ipoh),all,2950
2021-01-01,Perak,Kinta (Ipoh),all,3354
2022-01-01,Perak,Kinta (Ipoh),all,3354
2015-01-01,Perak,Kinta (Ipoh),hospital_moh,1150
2016-01-01,Perak,Kinta (Ipoh),hospital_moh,1150
2017-01-01,Perak,Kinta (Ipoh),hospital_moh,1150
2018-01-01,Perak,Kinta (Ipoh),hospital_moh,1150
2019-01-01,Perak,Kinta (Ipoh),hospital_moh,1150
2020-01-01,Perak,Kinta (Ipoh),hospital_moh,1150
2021-01-01,Perak,Kinta (Ipoh),hospital_moh,1554
2022-01-01,Perak,Kinta (Ipoh),hospital_moh,1554
2015-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2016-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2017-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2018-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2019-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2020-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2021-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2022-01-01,Perak,Kinta (Ipoh),hospital_non_moh,0
2015-01-01,Perak,Kinta (Ipoh),special_medical_institution,2000
2016-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2017-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2018-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2019-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2020-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2021-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2022-01-01,Perak,Kinta (Ipoh),special_medical_institution,1800
2015-01-01,Perak,Kuala Kangsar,all,229
2016-01-01,Perak,Kuala Kangsar,all,229
2017-01-01,Perak,Kuala Kangsar,all,229
2018-01-01,Perak,Kuala Kangsar,all,229
2019-01-01,Perak,Kuala Kangsar,all,229
2020-01-01,Perak,Kuala Kangsar,all,229
2021-01-01,Perak,Kuala Kangsar,all,229
2022-01-01,Perak,Kuala Kangsar,all,229
2015-01-01,Perak,Kuala Kangsar,hospital_moh,229
2016-01-01,Perak,Kuala Kangsar,hospital_moh,229
2017-01-01,Perak,Kuala Kangsar,hospital_moh,229
2018-01-01,Perak,Kuala Kangsar,hospital_moh,229
2019-01-01,Perak,Kuala Kangsar,hospital_moh,229
2020-01-01,Perak,Kuala Kangsar,hospital_moh,229
2021-01-01,Perak,Kuala Kangsar,hospital_moh,229
2022-01-01,Perak,Kuala Kangsar,hospital_moh,229
2015-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2016-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2017-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2018-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2019-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2020-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2021-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2022-01-01,Perak,Kuala Kangsar,hospital_non_moh,0
2015-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2016-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2017-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2018-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2019-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2020-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2021-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2022-01-01,Perak,Kuala Kangsar,special_medical_institution,0
2015-01-01,Perak,Larut & Matang (Taiping),all,698
2016-01-01,Perak,Larut & Matang (Taiping),all,698
2017-01-01,Perak,Larut & Matang (Taiping),all,698
2018-01-01,Perak,Larut & Matang (Taiping),all,698
2019-01-01,Perak,Larut & Matang (Taiping),all,698
2020-01-01,Perak,Larut & Matang (Taiping),all,698
2021-01-01,Perak,Larut & Matang (Taiping),all,698
2022-01-01,Perak,Larut & Matang (Taiping),all,698
2015-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2016-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2017-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2018-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2019-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2020-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2021-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2022-01-01,Perak,Larut & Matang (Taiping),hospital_moh,698
2015-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2016-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2017-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2018-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2019-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2020-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2021-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2022-01-01,Perak,Larut & Matang (Taiping),hospital_non_moh,0
2015-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2016-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2017-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2018-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2019-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2020-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2021-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2022-01-01,Perak,Larut & Matang (Taiping),special_medical_institution,0
2015-01-01,Perak,Manjung (Sitiawan),all,452
2016-01-01,Perak,Manjung (Sitiawan),all,452
2017-01-01,Perak,Manjung (Sitiawan),all,452
2018-01-01,Perak,Manjung (Sitiawan),all,452
2019-01-01,Perak,Manjung (Sitiawan),all,452
2020-01-01,Perak,Manjung (Sitiawan),all,452
2021-01-01,Perak,Manjung (Sitiawan),all,452
2022-01-01,Perak,Manjung (Sitiawan),all,415
2015-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2016-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2017-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2018-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2019-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2020-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2021-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2022-01-01,Perak,Manjung (Sitiawan),hospital_moh,305
2015-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2016-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2017-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2018-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2019-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2020-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2021-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,147
2022-01-01,Perak,Manjung (Sitiawan),hospital_non_moh,110
2015-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2016-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2017-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2018-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2019-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2020-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2021-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2022-01-01,Perak,Manjung (Sitiawan),special_medical_institution,0
2015-01-01,Perak,Perak Tengah,all,50
2016-01-01,Perak,Perak Tengah,all,50
2017-01-01,Perak,Perak Tengah,all,50
2018-01-01,Perak,Perak Tengah,all,50
2019-01-01,Perak,Perak Tengah,all,50
2020-01-01,Perak,Perak Tengah,all,50
2021-01-01,Perak,Perak Tengah,all,50
2022-01-01,Perak,Perak Tengah,all,50
2015-01-01,Perak,Perak Tengah,hospital_moh,50
2016-01-01,Perak,Perak Tengah,hospital_moh,50
2017-01-01,Perak,Perak Tengah,hospital_moh,50
2018-01-01,Perak,Perak Tengah,hospital_moh,50
2019-01-01,Perak,Perak Tengah,hospital_moh,50
2020-01-01,Perak,Perak Tengah,hospital_moh,50
2021-01-01,Perak,Perak Tengah,hospital_moh,50
2022-01-01,Perak,Perak Tengah,hospital_moh,50
2015-01-01,Perak,Perak Tengah,hospital_non_moh,0
2016-01-01,Perak,Perak Tengah,hospital_non_moh,0
2017-01-01,Perak,Perak Tengah,hospital_non_moh,0
2018-01-01,Perak,Perak Tengah,hospital_non_moh,0
2019-01-01,Perak,Perak Tengah,hospital_non_moh,0
2020-01-01,Perak,Perak Tengah,hospital_non_moh,0
2021-01-01,Perak,Perak Tengah,hospital_non_moh,0
2022-01-01,Perak,Perak Tengah,hospital_non_moh,0
2015-01-01,Perak,Perak Tengah,special_medical_institution,0
2016-01-01,Perak,Perak Tengah,special_medical_institution,0
2017-01-01,Perak,Perak Tengah,special_medical_institution,0
2018-01-01,Perak,Perak Tengah,special_medical_institution,0
2019-01-01,Perak,Perak Tengah,special_medical_institution,0
2020-01-01,Perak,Perak Tengah,special_medical_institution,0
2021-01-01,Perak,Perak Tengah,special_medical_institution,0
2022-01-01,Perak,Perak Tengah,special_medical_institution,0
2015-01-01,Perlis,All Districts,all,408
2016-01-01,Perlis,All Districts,all,408
2017-01-01,Perlis,All Districts,all,508
2018-01-01,Perlis,All Districts,all,508
2019-01-01,Perlis,All Districts,all,508
2020-01-01,Perlis,All Districts,all,508
2021-01-01,Perlis,All Districts,all,508
2022-01-01,Perlis,All Districts,all,508
2015-01-01,Perlis,All Districts,hospital_moh,408
2016-01-01,Perlis,All Districts,hospital_moh,408
2017-01-01,Perlis,All Districts,hospital_moh,508
2018-01-01,Perlis,All Districts,hospital_moh,508
2019-01-01,Perlis,All Districts,hospital_moh,508
2020-01-01,Perlis,All Districts,hospital_moh,508
2021-01-01,Perlis,All Districts,hospital_moh,508
2022-01-01,Perlis,All Districts,hospital_moh,508
2015-01-01,Perlis,All Districts,hospital_non_moh,0
2016-01-01,Perlis,All Districts,hospital_non_moh,0
2017-01-01,Perlis,All Districts,hospital_non_moh,0
2018-01-01,Perlis,All Districts,hospital_non_moh,0
2019-01-01,Perlis,All Districts,hospital_non_moh,0
